CMDLINE /Users/jonatas/projects/github/huge-dataset-training/venv/bin/python main.py
MEM 2842.054688 1610501558.6338
MEM 2843.675781 1610501558.7363
MEM 2845.152344 1610501558.8388
MEM 2847.039062 1610501558.9417
MEM 2849.945312 1610501559.0463
MEM 2851.109375 1610501559.1479
MEM 2852.714844 1610501559.2521
MEM 2857.039062 1610501559.3573
MEM 2857.347656 1610501559.4617
MEM 2857.855469 1610501559.5644
MEM 2859.488281 1610501559.6672
MEM 2861.128906 1610501559.7723
MEM 2862.246094 1610501559.8772
MEM 2864.945312 1610501559.9820
MEM 2865.949219 1610501560.0853
MEM 2867.785156 1610501560.1856
MEM 2869.433594 1610501560.2900
MEM 2871.492188 1610501560.3944
MEM 2872.667969 1610501560.4959
MEM 2874.136719 1610501560.5977
MEM 2875.792969 1610501560.7021
MEM 2876.652344 1610501560.8057
MEM 2894.050781 1610501560.9066
MEM 2843.886719 1610501561.0095
MEM 2843.859375 1610501561.1136
MEM 2844.093750 1610501561.2178
MEM 2844.285156 1610501561.3215
MEM 2844.511719 1610501561.4274
MEM 2844.742188 1610501561.5301
MEM 2845.019531 1610501561.6304
MEM 2845.246094 1610501561.7329
MEM 2845.464844 1610501561.8372
MEM 2845.722656 1610501561.9395
MEM 2845.890625 1610501562.0399
MEM 2846.218750 1610501562.1451
MEM 2846.390625 1610501562.2479
MEM 2846.355469 1610501562.3511
MEM 2846.507812 1610501562.4517
MEM 2846.765625 1610501562.5521
MEM 2846.968750 1610501562.6531
MEM 2847.269531 1610501562.7569
MEM 2847.472656 1610501562.8572
MEM 2847.835938 1610501562.9614
MEM 2849.183594 1610501563.0658
MEM 2857.726562 1610501563.1695
MEM 2860.679688 1610501563.2712
MEM 2860.750000 1610501563.3773
MEM 2861.121094 1610501563.4780
MEM 2861.953125 1610501563.5783
MEM 2862.156250 1610501563.6802
MEM 2863.425781 1610501563.7846
MEM 2864.656250 1610501563.8914
MEM 2866.488281 1610501563.9948
MEM 2866.570312 1610501564.0966
MEM 2868.132812 1610501564.1975
MEM 2869.734375 1610501564.3024
MEM 2871.507812 1610501564.4033
MEM 2873.417969 1610501564.5047
MEM 2875.152344 1610501564.6066
MEM 2876.378906 1610501564.7099
MEM 2878.421875 1610501564.8137
MEM 2880.207031 1610501564.9159
MEM 2882.113281 1610501565.0206
MEM 2883.023438 1610501565.1210
MEM 2884.867188 1610501565.2268
MEM 2886.578125 1610501565.3321
MEM 2889.410156 1610501565.4331
MEM 2894.207031 1610501565.5378
MEM 2911.519531 1610501565.6420
MEM 2851.601562 1610501565.7452
MEM 2851.878906 1610501565.8484
MEM 2852.246094 1610501565.9533
MEM 2852.457031 1610501566.0571
MEM 2852.542969 1610501566.1576
MEM 2852.761719 1610501566.2611
MEM 2851.804688 1610501566.3615
MEM 2852.046875 1610501566.4631
MEM 2852.246094 1610501566.5638
MEM 2852.515625 1610501566.6681
MEM 2852.738281 1610501566.7687
MEM 2853.234375 1610501566.8705
MEM 2853.472656 1610501566.9726
MEM 2853.609375 1610501567.0729
MEM 2853.878906 1610501567.1781
MEM 2854.109375 1610501567.2793
MEM 2854.382812 1610501567.3879
MEM 2854.621094 1610501567.4896
MEM 2854.867188 1610501567.5899
MEM 2856.277344 1610501567.6922
MEM 2858.828125 1610501567.7956
MEM 2860.519531 1610501567.8970
MEM 2861.898438 1610501567.9984
MEM 2864.187500 1610501568.0987
MEM 2865.683594 1610501568.1999
MEM 2868.773438 1610501568.3021
MEM 2870.992188 1610501568.4050
MEM 2873.050781 1610501568.5155
MEM 2874.675781 1610501568.6199
MEM 2877.902344 1610501568.7217
MEM 2878.753906 1610501568.8270
MEM 2881.257812 1610501568.9276
MEM 2883.386719 1610501569.0279
MEM 2884.574219 1610501569.1334
MEM 2886.605469 1610501569.2363
MEM 2888.941406 1610501569.3405
MEM 2891.093750 1610501569.4454
MEM 2893.617188 1610501569.5501
MEM 2895.585938 1610501569.6506
MEM 2896.359375 1610501569.7512
MEM 2911.152344 1610501569.8537
MEM 2864.050781 1610501569.9549
MEM 2864.285156 1610501570.0551
MEM 2864.992188 1610501570.1564
MEM 2865.394531 1610501570.2612
MEM 2866.660156 1610501570.3638
MEM 2866.937500 1610501570.4688
MEM 2867.109375 1610501570.5700
MEM 2867.386719 1610501570.6715
MEM 2867.640625 1610501570.7756
MEM 2866.734375 1610501570.8803
MEM 2866.945312 1610501570.9854
MEM 2867.242188 1610501571.0934
MEM 2867.472656 1610501571.1971
MEM 2867.691406 1610501571.2977
MEM 2867.968750 1610501571.3979
MEM 2868.269531 1610501571.5006
MEM 2868.523438 1610501571.6008
MEM 2868.785156 1610501571.7044
MEM 2869.066406 1610501571.8059
MEM 2869.687500 1610501571.9064
MEM 2870.761719 1610501572.0090
MEM 2872.316406 1610501572.1139
MEM 2874.410156 1610501572.2170
MEM 2876.488281 1610501572.3188
MEM 2879.816406 1610501572.4223
MEM 2881.109375 1610501572.5250
MEM 2882.917969 1610501572.6315
MEM 2885.570312 1610501572.7317
MEM 2888.277344 1610501572.8325
MEM 2888.742188 1610501572.9340
MEM 2890.453125 1610501573.0383
MEM 2892.515625 1610501573.1421
MEM 2895.605469 1610501573.2462
MEM 2896.867188 1610501573.3523
MEM 2899.808594 1610501573.4527
MEM 2901.421875 1610501573.5564
MEM 2904.023438 1610501573.6597
MEM 2906.183594 1610501573.7639
MEM 2907.707031 1610501573.8684
MEM 2908.988281 1610501573.9687
MEM 2909.281250 1610501574.0693
MEM 2873.726562 1610501574.1743
MEM 2874.007812 1610501574.2747
MEM 2874.101562 1610501574.3760
MEM 2874.406250 1610501574.4855
MEM 2874.835938 1610501574.5873
MEM 2875.070312 1610501574.6918
MEM 2875.375000 1610501574.7927
MEM 2875.609375 1610501574.8968
MEM 2875.886719 1610501575.0019
MEM 2876.179688 1610501575.1029
MEM 2876.531250 1610501575.2033
MEM 2877.042969 1610501575.3067
MEM 2877.324219 1610501575.4090
MEM 2877.523438 1610501575.5185
MEM 2877.792969 1610501575.6201
MEM 2878.062500 1610501575.7204
MEM 2878.332031 1610501575.8209
MEM 2878.855469 1610501575.9255
MEM 2883.449219 1610501576.0258
MEM 2883.816406 1610501576.1304
MEM 2884.531250 1610501576.2350
MEM 2886.050781 1610501576.3360
MEM 2887.800781 1610501576.4375
MEM 2889.585938 1610501576.5407
MEM 2891.425781 1610501576.6435
MEM 2893.726562 1610501576.7452
MEM 2895.730469 1610501576.8466
MEM 2896.640625 1610501576.9484
MEM 2898.351562 1610501577.0490
MEM 2901.175781 1610501577.1550
MEM 2902.953125 1610501577.2552
MEM 2904.972656 1610501577.3600
MEM 2907.289062 1610501577.4621
MEM 2910.042969 1610501577.5643
MEM 2910.253906 1610501577.6695
MEM 2911.906250 1610501577.7718
MEM 2912.835938 1610501577.8730
MEM 2914.625000 1610501577.9746
MEM 2917.449219 1610501578.0749
MEM 2919.601562 1610501578.1770
MEM 2930.738281 1610501578.2818
MEM 2860.718750 1610501578.3869
MEM 2861.011719 1610501578.4879
MEM 2861.250000 1610501578.5922
MEM 2861.527344 1610501578.6949
MEM 2861.812500 1610501578.7992
MEM 2862.460938 1610501578.9022
MEM 2862.664062 1610501579.0048
MEM 2862.929688 1610501579.1088
MEM 2863.179688 1610501579.2108
MEM 2863.441406 1610501579.3127
MEM 2863.683594 1610501579.4159
MEM 2863.960938 1610501579.5168
MEM 2864.281250 1610501579.6175
MEM 2864.687500 1610501579.7192
MEM 2864.839844 1610501579.8233
MEM 2865.121094 1610501579.9237
MEM 2865.378906 1610501580.0250
MEM 2865.656250 1610501580.1287
MEM 2867.476562 1610501580.2305
MEM 2868.789062 1610501580.3325
MEM 2870.937500 1610501580.4344
MEM 2873.527344 1610501580.5363
MEM 2874.160156 1610501580.6367
MEM 2875.839844 1610501580.7388
MEM 2877.769531 1610501580.8401
MEM 2879.261719 1610501580.9419
MEM 2881.214844 1610501581.0457
MEM 2883.265625 1610501581.1506
MEM 2885.691406 1610501581.2509
MEM 2887.761719 1610501581.3543
MEM 2888.660156 1610501581.4545
MEM 2890.785156 1610501581.5582
MEM 2892.292969 1610501581.6654
MEM 2894.898438 1610501581.7705
MEM 2897.007812 1610501581.8714
MEM 2899.066406 1610501581.9735
MEM 2916.050781 1610501582.0737
MEM 2871.714844 1610501582.1772
MEM 2871.695312 1610501582.2806
MEM 2871.984375 1610501582.3858
MEM 2872.187500 1610501582.4910
MEM 2868.382812 1610501582.5917
MEM 2868.625000 1610501582.6948
MEM 2868.925781 1610501582.7952
MEM 2869.183594 1610501582.8982
MEM 2869.476562 1610501583.0060
MEM 2869.652344 1610501583.1063
MEM 2869.910156 1610501583.2112
MEM 2870.214844 1610501583.3148
MEM 2870.335938 1610501583.4154
MEM 2870.574219 1610501583.5157
MEM 2870.820312 1610501583.6176
MEM 2871.097656 1610501583.7201
MEM 2871.390625 1610501583.8259
MEM 2871.664062 1610501583.9339
MEM 2872.914062 1610501584.0342
MEM 2875.230469 1610501584.1352
MEM 2877.105469 1610501584.2393
MEM 2877.875000 1610501584.3470
MEM 2880.523438 1610501584.4491
MEM 2882.277344 1610501584.5493
MEM 2883.726562 1610501584.6503
MEM 2886.437500 1610501584.7507
MEM 2887.921875 1610501584.8530
MEM 2890.101562 1610501584.9565
MEM 2892.234375 1610501585.0574
MEM 2893.257812 1610501585.1581
MEM 2894.441406 1610501585.2667
MEM 2897.941406 1610501585.3672
MEM 2899.335938 1610501585.4709
MEM 2901.726562 1610501585.5753
MEM 2903.003906 1610501585.6760
MEM 2905.464844 1610501585.7807
MEM 2915.410156 1610501585.8858
MEM 2879.570312 1610501585.9867
MEM 2879.851562 1610501586.0892
MEM 2880.140625 1610501586.1920
MEM 2879.320312 1610501586.2927
MEM 2879.617188 1610501586.4043
MEM 2879.882812 1610501586.5054
MEM 2880.140625 1610501586.6103
MEM 2880.429688 1610501586.7142
MEM 2880.675781 1610501586.8146
MEM 2880.929688 1610501586.9159
MEM 2881.132812 1610501587.0186
MEM 2881.382812 1610501587.1217
MEM 2881.699219 1610501587.2244
MEM 2881.941406 1610501587.3251
MEM 2882.214844 1610501587.4254
MEM 2882.488281 1610501587.5287
MEM 2882.726562 1610501587.6306
MEM 2882.960938 1610501587.7336
MEM 2883.136719 1610501587.8339
MEM 2886.054688 1610501587.9404
MEM 2888.246094 1610501588.0497
MEM 2889.960938 1610501588.1521
MEM 2891.960938 1610501588.2569
MEM 2893.980469 1610501588.3586
MEM 2897.468750 1610501588.4605
MEM 2898.351562 1610501588.5642
MEM 2898.980469 1610501588.6665
MEM 2900.523438 1610501588.7669
MEM 2902.500000 1610501588.8675
MEM 2904.234375 1610501588.9680
MEM 2906.023438 1610501589.0690
MEM 2908.281250 1610501589.1693
MEM 2910.894531 1610501589.2710
MEM 2913.046875 1610501589.3752
MEM 2914.960938 1610501589.4773
MEM 2915.562500 1610501589.5812
MEM 2917.597656 1610501589.6826
MEM 2919.234375 1610501589.7837
MEM 2928.160156 1610501589.8851
MEM 2889.507812 1610501589.9886
MEM 2889.597656 1610501590.0925
MEM 2889.851562 1610501590.1967
MEM 2890.203125 1610501590.3003
MEM 2890.304688 1610501590.4039
MEM 2889.136719 1610501590.5089
MEM 2889.402344 1610501590.6135
MEM 2889.640625 1610501590.7169
MEM 2889.917969 1610501590.8223
MEM 2890.144531 1610501590.9256
MEM 2890.410156 1610501591.0307
MEM 2890.722656 1610501591.1358
MEM 2890.863281 1610501591.2384
MEM 2891.148438 1610501591.3418
MEM 2891.390625 1610501591.4442
MEM 2891.621094 1610501591.5454
MEM 2891.894531 1610501591.6477
MEM 2892.234375 1610501591.7530
MEM 2893.527344 1610501591.8557
MEM 2894.937500 1610501591.9567
MEM 2896.203125 1610501592.0583
MEM 2903.054688 1610501592.1664
MEM 2903.757812 1610501592.2713
MEM 2905.144531 1610501592.3719
MEM 2906.769531 1610501592.4756
MEM 2908.609375 1610501592.5760
MEM 2909.488281 1610501592.6776
MEM 2911.187500 1610501592.7808
MEM 2912.886719 1610501592.8860
MEM 2914.277344 1610501592.9893
MEM 2916.183594 1610501593.0937
MEM 2918.058594 1610501593.1957
MEM 2919.707031 1610501593.2964
MEM 2921.820312 1610501593.4010
MEM 2912.796875 1610501593.5054
MEM 2881.449219 1610501593.6060
MEM 2874.949219 1610501593.7118
MEM 2859.175781 1610501593.8138
MEM 2837.367188 1610501593.9165
MEM 2823.109375 1610501594.0168
MEM 2820.246094 1610501594.1175
MEM 2808.863281 1610501594.2285
MEM 2804.128906 1610501594.3308
MEM 2797.527344 1610501594.4316
MEM 2796.238281 1610501594.5367
MEM 2796.667969 1610501594.6398
MEM 2797.500000 1610501594.7402
MEM 2811.281250 1610501594.8405
MEM 2743.671875 1610501594.9433
MEM 2743.339844 1610501595.0446
MEM 2743.523438 1610501595.1449
MEM 2739.648438 1610501595.2463
MEM 2740.390625 1610501595.3501
MEM 2739.687500 1610501595.4518
MEM 2738.503906 1610501595.5524
MEM 2730.875000 1610501595.6527
MEM 2727.527344 1610501595.7536
MEM 2725.796875 1610501595.8556
MEM 2724.421875 1610501595.9570
MEM 2708.156250 1610501596.0573
MEM 2689.894531 1610501596.1619
MEM 2673.566406 1610501596.2644
MEM 2663.898438 1610501596.3682
MEM 2664.484375 1610501596.4685
MEM 2662.941406 1610501596.5730
MEM 2666.625000 1610501596.6741
MEM 2665.363281 1610501596.7761
MEM 2665.558594 1610501596.8809
MEM 2665.632812 1610501596.9823
MEM 2665.753906 1610501597.0847
MEM 2666.187500 1610501597.1867
MEM 2667.507812 1610501597.2881
MEM 2668.968750 1610501597.3919
MEM 2670.093750 1610501597.4935
MEM 2677.507812 1610501597.5957
MEM 2676.894531 1610501597.6969
MEM 2677.210938 1610501597.8007
MEM 2678.953125 1610501597.9113
MEM 2679.496094 1610501598.0156
MEM 2679.656250 1610501598.1241
MEM 2675.960938 1610501598.2258
MEM 2675.750000 1610501598.3309
MEM 2676.128906 1610501598.4332
MEM 2677.683594 1610501598.5379
MEM 2679.097656 1610501598.6390
MEM 2680.472656 1610501598.7394
MEM 2682.902344 1610501598.8400
MEM 2683.535156 1610501598.9411
MEM 2691.050781 1610501599.0415
MEM 2695.996094 1610501599.1452
MEM 2696.273438 1610501599.2458
MEM 2696.726562 1610501599.3493
MEM 2697.867188 1610501599.4522
MEM 2698.062500 1610501599.5543
MEM 2699.156250 1610501599.6553
MEM 2700.613281 1610501599.7587
MEM 2702.054688 1610501599.8627
MEM 2703.066406 1610501599.9668
MEM 2704.558594 1610501600.0676
MEM 2706.398438 1610501600.1701
MEM 2708.003906 1610501600.2714
MEM 2709.660156 1610501600.3761
MEM 2711.953125 1610501600.4813
MEM 2712.777344 1610501600.5824
MEM 2714.132812 1610501600.6831
MEM 2716.292969 1610501600.7837
MEM 2737.492188 1610501600.8842
MEM 2661.488281 1610501600.9882
MEM 2661.218750 1610501601.0884
MEM 2658.945312 1610501601.1905
MEM 2659.152344 1610501601.2937
MEM 2659.394531 1610501601.3954
MEM 2659.605469 1610501601.4996
MEM 2659.867188 1610501601.6011
MEM 2660.070312 1610501601.7021
MEM 2660.230469 1610501601.8042
MEM 2660.437500 1610501601.9054
MEM 2660.656250 1610501602.0081
MEM 2660.863281 1610501602.1089
MEM 2661.046875 1610501602.2092
MEM 2661.312500 1610501602.3119
MEM 2661.656250 1610501602.4145
MEM 2661.925781 1610501602.5190
MEM 2662.167969 1610501602.6200
MEM 2662.355469 1610501602.7205
MEM 2663.410156 1610501602.8207
MEM 2664.781250 1610501602.9211
MEM 2665.574219 1610501603.0252
MEM 2669.714844 1610501603.1282
MEM 2670.414062 1610501603.2322
MEM 2671.363281 1610501603.3344
MEM 2672.957031 1610501603.4351
MEM 2674.558594 1610501603.5355
MEM 2677.445312 1610501603.6370
MEM 2678.699219 1610501603.7407
MEM 2680.242188 1610501603.8412
MEM 2681.250000 1610501603.9443
MEM 2682.773438 1610501604.0447
MEM 2684.199219 1610501604.1453
MEM 2686.324219 1610501604.2527
MEM 2688.609375 1610501604.3561
MEM 2690.617188 1610501604.4573
MEM 2692.070312 1610501604.5585
MEM 2695.449219 1610501604.6598
MEM 2696.269531 1610501604.7605
MEM 2697.460938 1610501604.8646
MEM 2698.281250 1610501604.9650
MEM 2707.300781 1610501605.0697
MEM 2669.839844 1610501605.1744
MEM 2670.085938 1610501605.2765
MEM 2670.222656 1610501605.3811
MEM 2670.460938 1610501605.4839
MEM 2670.679688 1610501605.5850
MEM 2670.953125 1610501605.6854
MEM 2671.230469 1610501605.7885
MEM 2671.476562 1610501605.8905
MEM 2671.750000 1610501605.9964
MEM 2671.433594 1610501606.1050
MEM 2671.722656 1610501606.2083
MEM 2671.953125 1610501606.3118
MEM 2672.210938 1610501606.4165
MEM 2672.250000 1610501606.5246
MEM 2672.457031 1610501606.6271
MEM 2672.644531 1610501606.7311
MEM 2672.863281 1610501606.8329
MEM 2673.121094 1610501606.9334
MEM 2673.382812 1610501607.0370
MEM 2674.128906 1610501607.1420
MEM 2676.613281 1610501607.2456
MEM 2678.132812 1610501607.3459
MEM 2680.085938 1610501607.4464
MEM 2682.027344 1610501607.5496
MEM 2683.769531 1610501607.6531
MEM 2687.871094 1610501607.7613
MEM 2689.023438 1610501607.8663
MEM 2690.750000 1610501607.9713
MEM 2692.734375 1610501608.0727
MEM 2694.226562 1610501608.1733
MEM 2696.011719 1610501608.2781
MEM 2697.347656 1610501608.3811
MEM 2699.316406 1610501608.4822
MEM 2701.757812 1610501608.5853
MEM 2702.488281 1610501608.6876
MEM 2704.476562 1610501608.7879
MEM 2706.343750 1610501608.8882
MEM 2707.914062 1610501608.9928
MEM 2710.105469 1610501609.0936
MEM 2711.585938 1610501609.1999
MEM 2714.324219 1610501609.3042
MEM 2715.812500 1610501609.4059
MEM 2719.042969 1610501609.5063
MEM 2720.933594 1610501609.6093
MEM 2723.406250 1610501609.7097
MEM 2729.750000 1610501609.8117
MEM 2712.035156 1610501609.9166
MEM 2687.894531 1610501610.0175
MEM 2688.156250 1610501610.1223
MEM 2688.390625 1610501610.2232
MEM 2688.671875 1610501610.3259
MEM 2688.941406 1610501610.4280
MEM 2689.183594 1610501610.5311
MEM 2689.402344 1610501610.6329
MEM 2689.625000 1610501610.7357
MEM 2688.621094 1610501610.8383
MEM 2688.882812 1610501610.9397
MEM 2689.171875 1610501611.0431
MEM 2689.433594 1610501611.1439
MEM 2689.687500 1610501611.2442
MEM 2689.910156 1610501611.3471
MEM 2690.257812 1610501611.4476
MEM 2690.378906 1610501611.5514
MEM 2690.648438 1610501611.6516
MEM 2690.941406 1610501611.7564
MEM 2691.191406 1610501611.8574
MEM 2691.511719 1610501611.9599
MEM 2691.734375 1610501612.0606
MEM 2692.824219 1610501612.1610
MEM 2694.847656 1610501612.2654
MEM 2695.523438 1610501612.3659
MEM 2698.097656 1610501612.4678
MEM 2700.667969 1610501612.5699
MEM 2702.273438 1610501612.6703
MEM 2704.156250 1610501612.7742
MEM 2706.359375 1610501612.8752
MEM 2708.468750 1610501612.9754
MEM 2710.847656 1610501613.0766
MEM 2712.937500 1610501613.1819
MEM 2713.824219 1610501613.2823
MEM 2715.871094 1610501613.3850
MEM 2718.320312 1610501613.4880
MEM 2719.812500 1610501613.5928
MEM 2722.113281 1610501613.6930
MEM 2725.253906 1610501613.7969
MEM 2727.210938 1610501613.8998
MEM 2691.636719 1610501614.0011
MEM 2691.917969 1610501614.1031
MEM 2688.648438 1610501614.2073
MEM 2688.953125 1610501614.3082
MEM 2689.269531 1610501614.4127
MEM 2689.535156 1610501614.5147
MEM 2689.910156 1610501614.6193
MEM 2690.121094 1610501614.7231
MEM 2690.429688 1610501614.8251
MEM 2690.636719 1610501614.9261
MEM 2690.769531 1610501615.0346
MEM 2690.937500 1610501615.1399
MEM 2691.183594 1610501615.2410
MEM 2691.503906 1610501615.3413
MEM 2691.816406 1610501615.4463
MEM 2693.566406 1610501615.5493
MEM 2694.218750 1610501615.6499
MEM 2696.230469 1610501615.7554
MEM 2700.167969 1610501615.8579
MEM 2701.429688 1610501615.9581
MEM 2703.332031 1610501616.0623
MEM 2705.453125 1610501616.1667
MEM 2707.394531 1610501616.2683
MEM 2709.777344 1610501616.3689
MEM 2711.160156 1610501616.4725
MEM 2712.468750 1610501616.5762
MEM 2714.285156 1610501616.6778
MEM 2716.964844 1610501616.7813
MEM 2719.203125 1610501616.8854
MEM 2721.640625 1610501616.9864
MEM 2723.144531 1610501617.0877
MEM 2725.281250 1610501617.1882
MEM 2727.542969 1610501617.2954
MEM 2731.035156 1610501617.3991
MEM 2731.832031 1610501617.5043
MEM 2733.406250 1610501617.6055
MEM 2737.988281 1610501617.7060
MEM 2739.144531 1610501617.8103
MEM 2748.261719 1610501617.9147
MEM 2706.007812 1610501618.0179
MEM 2706.300781 1610501618.1209
MEM 2706.605469 1610501618.2261
MEM 2706.871094 1610501618.3313
MEM 2707.140625 1610501618.4319
MEM 2707.343750 1610501618.5342
MEM 2703.859375 1610501618.6376
MEM 2704.167969 1610501618.7388
MEM 2704.500000 1610501618.8408
MEM 2704.746094 1610501618.9423
MEM 2705.027344 1610501619.0440
MEM 2705.359375 1610501619.1455
MEM 2705.531250 1610501619.2469
MEM 2705.742188 1610501619.3477
MEM 2706.042969 1610501619.4496
MEM 2706.328125 1610501619.5501
MEM 2706.605469 1610501619.6510
MEM 2706.894531 1610501619.7558
MEM 2707.570312 1610501619.8593
MEM 2717.101562 1610501619.9596
MEM 2716.832031 1610501620.0648
MEM 2717.945312 1610501620.1654
MEM 2719.960938 1610501620.2685
MEM 2721.343750 1610501620.3723
MEM 2724.050781 1610501620.4768
MEM 2726.187500 1610501620.5802
MEM 2727.132812 1610501620.6814
MEM 2728.562500 1610501620.7854
MEM 2730.605469 1610501620.8859
MEM 2733.316406 1610501620.9880
MEM 2735.035156 1610501621.0890
MEM 2737.085938 1610501621.1932
MEM 2739.175781 1610501621.2943
MEM 2741.605469 1610501621.3977
MEM 2743.414062 1610501621.5012
MEM 2744.570312 1610501621.6015
MEM 2746.757812 1610501621.7024
MEM 2745.234375 1610501621.8058
MEM 2708.851562 1610501621.9088
MEM 2709.179688 1610501622.0199
MEM 2709.445312 1610501622.1216
MEM 2709.750000 1610501622.2224
MEM 2710.042969 1610501622.3235
MEM 2710.347656 1610501622.4238
MEM 2710.527344 1610501622.5251
MEM 2710.796875 1610501622.6278
MEM 2711.113281 1610501622.7314
MEM 2711.480469 1610501622.8366
MEM 2711.691406 1610501622.9371
MEM 2711.984375 1610501623.0374
MEM 2712.285156 1610501623.1383
MEM 2712.511719 1610501623.2415
MEM 2712.941406 1610501623.3443
MEM 2714.937500 1610501623.4477
MEM 2717.527344 1610501623.5492
MEM 2721.757812 1610501623.6523
MEM 2723.000000 1610501623.7532
MEM 2724.687500 1610501623.8566
MEM 2725.929688 1610501623.9573
MEM 2728.117188 1610501624.0578
MEM 2729.652344 1610501624.1612
MEM 2731.820312 1610501624.2695
MEM 2734.316406 1610501624.3698
MEM 2736.343750 1610501624.4708
MEM 2738.800781 1610501624.5745
MEM 2741.316406 1610501624.6772
MEM 2742.039062 1610501624.7814
MEM 2743.953125 1610501624.8891
MEM 2747.000000 1610501624.9933
MEM 2749.808594 1610501625.0985
MEM 2751.597656 1610501625.2018
MEM 2753.250000 1610501625.3074
MEM 2756.226562 1610501625.4078
MEM 2757.421875 1610501625.5090
MEM 2759.238281 1610501625.6104
MEM 2761.863281 1610501625.7127
MEM 2763.785156 1610501625.8149
MEM 2775.843750 1610501625.9189
MEM 2730.894531 1610501626.0278
MEM 2731.207031 1610501626.1315
MEM 2731.445312 1610501626.2360
MEM 2727.449219 1610501626.3390
MEM 2727.695312 1610501626.4397
MEM 2727.960938 1610501626.5399
MEM 2728.300781 1610501626.6411
MEM 2728.550781 1610501626.7422
MEM 2728.824219 1610501626.8457
MEM 2729.117188 1610501626.9466
MEM 2729.332031 1610501627.0505
MEM 2729.523438 1610501627.1523
MEM 2729.703125 1610501627.2525
MEM 2729.937500 1610501627.3548
MEM 2730.199219 1610501627.4551
MEM 2730.503906 1610501627.5562
MEM 2730.765625 1610501627.6573
MEM 2731.062500 1610501627.7600
MEM 2731.375000 1610501627.8650
MEM 2731.511719 1610501627.9667
MEM 2732.476562 1610501628.0705
MEM 2735.320312 1610501628.1737
MEM 2737.093750 1610501628.2762
MEM 2739.250000 1610501628.3764
MEM 2741.480469 1610501628.4815
MEM 2743.878906 1610501628.5830
MEM 2745.542969 1610501628.6861
MEM 2747.785156 1610501628.7888
MEM 2749.648438 1610501628.8892
MEM 2752.007812 1610501628.9903
MEM 2753.781250 1610501629.0934
MEM 2755.679688 1610501629.1944
MEM 2757.320312 1610501629.2964
MEM 2761.136719 1610501629.3999
MEM 2737.285156 1610501629.5078
MEM 2737.097656 1610501629.6088
MEM 2737.386719 1610501629.7112
MEM 2735.593750 1610501629.8171
MEM 2735.925781 1610501629.9175
MEM 2736.308594 1610501630.0220
MEM 2736.546875 1610501630.1228
MEM 2736.839844 1610501630.2231
MEM 2737.136719 1610501630.3254
MEM 2737.300781 1610501630.4265
MEM 2737.632812 1610501630.5322
MEM 2737.957031 1610501630.6330
MEM 2738.296875 1610501630.7346
MEM 2738.574219 1610501630.8422
MEM 2738.832031 1610501630.9435
MEM 2739.101562 1610501631.0440
MEM 2739.347656 1610501631.1455
MEM 2740.105469 1610501631.2480
MEM 2741.421875 1610501631.3517
MEM 2743.281250 1610501631.4526
MEM 2745.050781 1610501631.5531
MEM 2747.367188 1610501631.6561
MEM 2750.761719 1610501631.7631
MEM 2751.179688 1610501631.8651
MEM 2754.015625 1610501631.9654
MEM 2755.769531 1610501632.0691
MEM 2757.511719 1610501632.1702
MEM 2759.468750 1610501632.2717
MEM 2762.363281 1610501632.3722
MEM 2763.722656 1610501632.4806
MEM 2764.644531 1610501632.5859
MEM 2766.292969 1610501632.6872
MEM 2768.515625 1610501632.7911
MEM 2771.195312 1610501632.8926
MEM 2773.371094 1610501632.9952
MEM 2775.453125 1610501633.0956
MEM 2778.367188 1610501633.1958
MEM 2779.113281 1610501633.3000
MEM 2780.367188 1610501633.4046
MEM 2782.785156 1610501633.5088
MEM 2793.132812 1610501633.6140
MEM 2743.933594 1610501633.7188
MEM 2744.183594 1610501633.8202
MEM 2744.488281 1610501633.9253
MEM 2744.839844 1610501634.0268
MEM 2745.082031 1610501634.1326
MEM 2745.347656 1610501634.2328
MEM 2745.660156 1610501634.3356
MEM 2745.816406 1610501634.4358
MEM 2745.578125 1610501634.5395
MEM 2745.843750 1610501634.6402
MEM 2746.117188 1610501634.7417
MEM 2746.375000 1610501634.8420
MEM 2746.675781 1610501634.9430
MEM 2746.953125 1610501635.0469
MEM 2747.242188 1610501635.1508
MEM 2747.390625 1610501635.2536
MEM 2747.683594 1610501635.3582
MEM 2747.980469 1610501635.4628
MEM 2749.523438 1610501635.5638
MEM 2751.097656 1610501635.6651
MEM 2754.703125 1610501635.7704
MEM 2756.347656 1610501635.8767
MEM 2757.824219 1610501635.9818
MEM 2758.992188 1610501636.0854
MEM 2761.496094 1610501636.1884
MEM 2764.515625 1610501636.2906
MEM 2767.000000 1610501636.3938
MEM 2768.355469 1610501636.4973
MEM 2768.511719 1610501636.5982
MEM 2770.945312 1610501636.7017
MEM 2774.128906 1610501636.8020
MEM 2775.007812 1610501636.9140
MEM 2777.546875 1610501637.0152
MEM 2778.941406 1610501637.1162
MEM 2780.789062 1610501637.2203
MEM 2797.335938 1610501637.3209
MEM 2761.121094 1610501637.4212
MEM 2761.191406 1610501637.5241
MEM 2760.933594 1610501637.6263
MEM 2761.390625 1610501637.7270
MEM 2763.644531 1610501637.8317
MEM 2763.238281 1610501637.9322
MEM 2763.554688 1610501638.0325
MEM 2763.835938 1610501638.1330
