CMDLINE /Users/jonatas/projects/github/huge-dataset-training/venv/bin/python main.py
MEM 278.507812 1610476970.1287
MEM 278.507812 1610476970.2299
MEM 278.507812 1610476970.3301
MEM 278.507812 1610476970.4388
MEM 278.507812 1610476970.5475
MEM 278.507812 1610476970.6531
MEM 278.507812 1610476970.7622
MEM 278.507812 1610476970.8694
MEM 278.507812 1610476970.9716
MEM 278.507812 1610476971.0818
MEM 278.507812 1610476971.1842
MEM 278.507812 1610476971.2935
MEM 278.507812 1610476971.4030
MEM 278.507812 1610476971.5091
MEM 278.507812 1610476971.6115
MEM 278.507812 1610476971.7195
MEM 278.507812 1610476971.8258
MEM 291.410156 1610476971.9331
MEM 325.050781 1610476972.0408
MEM 285.164062 1610476972.1500
MEM 278.425781 1610476972.2587
MEM 278.425781 1610476972.3654
MEM 278.425781 1610476972.4748
MEM 278.425781 1610476972.5815
MEM 278.425781 1610476972.6897
MEM 278.425781 1610476972.7919
MEM 278.425781 1610476972.8926
MEM 278.425781 1610476972.9955
MEM 278.425781 1610476973.1022
MEM 278.425781 1610476973.2099
MEM 278.425781 1610476973.3196
MEM 278.425781 1610476973.4298
MEM 278.425781 1610476973.5314
MEM 278.425781 1610476973.6349
MEM 278.425781 1610476973.7354
MEM 278.425781 1610476973.8382
MEM 278.425781 1610476973.9471
MEM 278.425781 1610476974.0530
MEM 278.425781 1610476974.1573
MEM 278.425781 1610476974.2592
MEM 278.425781 1610476974.3690
MEM 278.425781 1610476974.4731
MEM 278.425781 1610476974.5741
MEM 278.425781 1610476974.6786
MEM 278.425781 1610476974.7856
MEM 278.425781 1610476974.8887
MEM 278.425781 1610476974.9906
MEM 278.425781 1610476975.0958
MEM 278.425781 1610476975.2031
MEM 278.425781 1610476975.3092
MEM 278.425781 1610476975.4154
MEM 278.425781 1610476975.5225
MEM 278.425781 1610476975.6319
MEM 278.425781 1610476975.7361
MEM 278.425781 1610476975.8442
MEM 278.425781 1610476975.9535
MEM 278.425781 1610476976.0537
MEM 278.425781 1610476976.1587
MEM 278.425781 1610476976.2687
MEM 278.425781 1610476976.3696
MEM 278.425781 1610476976.4779
MEM 278.425781 1610476976.5809
MEM 278.425781 1610476976.6829
MEM 278.425781 1610476976.7834
MEM 278.425781 1610476976.8859
MEM 278.425781 1610476976.9865
MEM 278.425781 1610476977.0958
MEM 278.425781 1610476977.2031
MEM 278.425781 1610476977.3095
MEM 278.425781 1610476977.4109
MEM 278.425781 1610476977.5196
MEM 278.425781 1610476977.6283
MEM 278.425781 1610476977.7378
MEM 278.425781 1610476977.8458
MEM 278.425781 1610476977.9531
MEM 278.425781 1610476978.0625
MEM 278.425781 1610476978.1697
MEM 278.425781 1610476978.2793
MEM 278.425781 1610476978.3887
MEM 278.425781 1610476978.4917
MEM 278.425781 1610476978.6016
MEM 278.425781 1610476978.7020
MEM 278.425781 1610476978.8097
MEM 278.425781 1610476978.9197
MEM 278.425781 1610476979.0275
MEM 278.425781 1610476979.1309
MEM 278.425781 1610476979.2361
MEM 278.425781 1610476979.3413
MEM 278.425781 1610476979.4495
MEM 294.945312 1610476979.5563
MEM 320.980469 1610476979.6645
MEM 278.656250 1610476979.7697
MEM 278.656250 1610476979.8792
MEM 278.656250 1610476979.9859
MEM 278.656250 1610476980.0930
MEM 278.656250 1610476980.2031
MEM 278.656250 1610476980.3079
MEM 278.656250 1610476980.4180
MEM 278.656250 1610476980.5280
MEM 278.656250 1610476980.6382
MEM 278.656250 1610476980.7433
MEM 278.656250 1610476980.8524
MEM 278.656250 1610476980.9532
MEM 278.656250 1610476981.0598
MEM 278.656250 1610476981.1697
MEM 278.656250 1610476981.2780
MEM 278.656250 1610476981.3798
MEM 278.656250 1610476981.4836
MEM 278.656250 1610476981.5874
MEM 278.656250 1610476981.6915
MEM 278.656250 1610476981.7994
MEM 278.656250 1610476981.9032
MEM 278.656250 1610476982.0085
MEM 278.656250 1610476982.1159
MEM 278.656250 1610476982.2214
MEM 278.656250 1610476982.3285
MEM 278.656250 1610476982.4383
MEM 278.656250 1610476982.5423
MEM 278.656250 1610476982.6503
MEM 278.656250 1610476982.7533
MEM 278.656250 1610476982.8560
MEM 278.656250 1610476982.9562
MEM 278.656250 1610476983.0575
MEM 278.656250 1610476983.1580
MEM 278.656250 1610476983.2633
MEM 278.656250 1610476983.3695
MEM 278.656250 1610476983.4768
MEM 278.656250 1610476983.5786
MEM 278.656250 1610476983.6844
MEM 278.656250 1610476983.7869
MEM 278.656250 1610476983.8918
MEM 278.656250 1610476983.9958
MEM 278.656250 1610476984.1039
MEM 278.656250 1610476984.2113
MEM 278.656250 1610476984.3197
MEM 278.656250 1610476984.4268
MEM 278.656250 1610476984.5350
MEM 278.656250 1610476984.6403
MEM 278.656250 1610476984.7426
MEM 278.656250 1610476984.8430
MEM 278.656250 1610476984.9534
MEM 278.656250 1610476985.0627
MEM 278.656250 1610476985.1698
MEM 278.656250 1610476985.2776
MEM 278.656250 1610476985.3794
MEM 278.656250 1610476985.4875
MEM 278.656250 1610476985.5912
MEM 278.656250 1610476985.6964
MEM 278.656250 1610476985.8033
MEM 278.656250 1610476985.9126
MEM 278.656250 1610476986.0130
MEM 278.656250 1610476986.1185
MEM 278.656250 1610476986.2199
MEM 278.656250 1610476986.3276
MEM 278.656250 1610476986.4302
MEM 278.656250 1610476986.5372
MEM 278.656250 1610476986.6419
MEM 278.656250 1610476986.7430
MEM 278.656250 1610476986.8499
MEM 278.656250 1610476986.9583
MEM 278.656250 1610476987.0601
MEM 278.656250 1610476987.1636
MEM 278.656250 1610476987.2698
MEM 278.656250 1610476987.3711
MEM 278.656250 1610476987.4713
MEM 278.656250 1610476987.5735
MEM 278.656250 1610476987.6752
MEM 278.656250 1610476987.7770
MEM 278.656250 1610476987.8841
MEM 278.656250 1610476987.9940
MEM 278.656250 1610476988.1034
MEM 278.656250 1610476988.2102
MEM 295.859375 1610476988.3199
MEM 331.675781 1610476988.4214
MEM 328.675781 1610476988.5303
MEM 278.906250 1610476988.6374
MEM 278.906250 1610476988.7444
MEM 278.906250 1610476988.8534
MEM 278.906250 1610476988.9621
MEM 278.906250 1610476989.0699
MEM 278.906250 1610476989.1776
MEM 278.906250 1610476989.2875
MEM 278.906250 1610476989.3947
MEM 278.906250 1610476989.5035
MEM 278.906250 1610476989.6131
MEM 278.906250 1610476989.7199
MEM 278.906250 1610476989.8292
MEM 278.906250 1610476989.9363
MEM 278.906250 1610476990.0457
MEM 278.906250 1610476990.1534
MEM 278.906250 1610476990.2628
MEM 278.906250 1610476990.3699
MEM 278.906250 1610476990.4799
MEM 278.906250 1610476990.5868
MEM 278.906250 1610476990.6969
MEM 278.906250 1610476990.8034
MEM 278.906250 1610476990.9116
MEM 278.906250 1610476991.0200
MEM 278.906250 1610476991.1274
MEM 278.906250 1610476991.2331
MEM 278.906250 1610476991.3395
MEM 278.906250 1610476991.4443
MEM 278.906250 1610476991.5492
MEM 278.906250 1610476991.6573
MEM 278.906250 1610476991.7643
MEM 278.906250 1610476991.8700
MEM 278.906250 1610476991.9743
MEM 278.906250 1610476992.0793
MEM 278.906250 1610476992.1804
MEM 278.906250 1610476992.2901
MEM 278.906250 1610476992.3977
MEM 278.906250 1610476992.5064
MEM 278.906250 1610476992.6145
MEM 278.906250 1610476992.7239
MEM 278.906250 1610476992.8303
MEM 278.906250 1610476992.9339
MEM 278.906250 1610476993.0410
MEM 278.906250 1610476993.1479
MEM 278.906250 1610476993.2571
MEM 278.906250 1610476993.3623
MEM 278.906250 1610476993.4625
MEM 278.906250 1610476993.5656
MEM 278.906250 1610476993.6742
MEM 278.906250 1610476993.7819
MEM 278.906250 1610476993.8821
MEM 278.906250 1610476993.9831
MEM 278.906250 1610476994.0863
MEM 278.906250 1610476994.1959
MEM 278.906250 1610476994.3046
MEM 278.906250 1610476994.4085
MEM 278.906250 1610476994.5140
MEM 278.906250 1610476994.6201
MEM 313.425781 1610476994.7223
MEM 278.734375 1610476994.8304
MEM 278.734375 1610476994.9344
MEM 278.734375 1610476995.0435
MEM 278.734375 1610476995.1536
MEM 278.734375 1610476995.2594
MEM 278.734375 1610476995.3664
MEM 278.734375 1610476995.4724
MEM 278.734375 1610476995.5776
MEM 278.734375 1610476995.6876
MEM 278.734375 1610476995.7924
MEM 278.734375 1610476995.9011
MEM 278.734375 1610476996.0095
MEM 278.734375 1610476996.1196
MEM 278.734375 1610476996.2276
MEM 278.734375 1610476996.3336
MEM 278.734375 1610476996.4350
MEM 278.734375 1610476996.5432
MEM 278.734375 1610476996.6518
MEM 278.734375 1610476996.7598
MEM 278.734375 1610476996.8691
MEM 278.734375 1610476996.9761
MEM 278.734375 1610476997.0783
MEM 278.734375 1610476997.1835
MEM 278.734375 1610476997.2936
MEM 278.734375 1610476997.4038
MEM 278.734375 1610476997.5091
MEM 278.734375 1610476997.6192
MEM 278.734375 1610476997.7250
MEM 278.734375 1610476997.8276
MEM 278.734375 1610476997.9351
MEM 278.734375 1610476998.0421
MEM 278.734375 1610476998.1484
MEM 278.734375 1610476998.2561
MEM 278.734375 1610476998.3662
MEM 278.734375 1610476998.4764
MEM 278.734375 1610476998.5833
MEM 278.734375 1610476998.6887
MEM 278.734375 1610476998.7959
MEM 278.734375 1610476998.9061
MEM 278.734375 1610476999.0129
MEM 278.734375 1610476999.1227
MEM 278.734375 1610476999.2322
MEM 278.734375 1610476999.3382
MEM 278.734375 1610476999.4453
MEM 278.734375 1610476999.5509
MEM 278.734375 1610476999.6578
MEM 278.734375 1610476999.7658
MEM 278.734375 1610476999.8702
MEM 278.734375 1610476999.9766
MEM 278.734375 1610477000.0768
MEM 278.734375 1610477000.1783
MEM 278.734375 1610477000.2885
MEM 278.738281 1610477000.3967
MEM 278.738281 1610477000.5041
MEM 278.738281 1610477000.6117
MEM 278.738281 1610477000.7201
MEM 278.738281 1610477000.8268
MEM 278.738281 1610477000.9291
MEM 278.738281 1610477001.0370
MEM 278.738281 1610477001.1450
MEM 278.738281 1610477001.2537
MEM 278.738281 1610477001.3542
MEM 278.738281 1610477001.4641
MEM 278.738281 1610477001.5701
MEM 278.738281 1610477001.6794
MEM 278.738281 1610477001.7876
MEM 278.738281 1610477001.8968
MEM 278.738281 1610477002.0037
MEM 278.738281 1610477002.1102
MEM 278.738281 1610477002.2126
MEM 278.738281 1610477002.3196
MEM 278.738281 1610477002.4202
MEM 278.738281 1610477002.5284
MEM 278.738281 1610477002.6293
MEM 278.738281 1610477002.7305
MEM 278.738281 1610477002.8374
MEM 278.738281 1610477002.9395
MEM 278.738281 1610477003.0450
MEM 278.738281 1610477003.1537
MEM 278.738281 1610477003.2616
MEM 278.738281 1610477003.3703
MEM 278.738281 1610477003.4766
MEM 278.738281 1610477003.5869
MEM 278.738281 1610477003.6927
MEM 278.738281 1610477003.7950
MEM 278.746094 1610477003.9040
MEM 278.746094 1610477004.0082
MEM 304.156250 1610477004.1099
MEM 340.820312 1610477004.2104
MEM 333.070312 1610477004.3203
MEM 279.558594 1610477004.4306
MEM 279.558594 1610477004.5359
MEM 279.558594 1610477004.6415
MEM 279.558594 1610477004.7485
MEM 279.558594 1610477004.8571
MEM 279.558594 1610477004.9650
MEM 279.558594 1610477005.0729
MEM 279.558594 1610477005.1818
MEM 279.558594 1610477005.2860
MEM 279.558594 1610477005.3926
MEM 279.558594 1610477005.4984
MEM 279.558594 1610477005.6038
MEM 279.558594 1610477005.7123
MEM 279.558594 1610477005.8203
MEM 279.558594 1610477005.9299
MEM 279.558594 1610477006.0400
MEM 279.558594 1610477006.1481
MEM 279.558594 1610477006.2538
MEM 279.558594 1610477006.3548
MEM 279.558594 1610477006.4562
MEM 279.558594 1610477006.5631
MEM 279.558594 1610477006.6703
MEM 279.558594 1610477006.7745
MEM 279.558594 1610477006.8832
MEM 279.558594 1610477006.9847
MEM 279.558594 1610477007.0893
MEM 279.558594 1610477007.1984
MEM 279.558594 1610477007.3061
MEM 279.558594 1610477007.4104
MEM 279.558594 1610477007.5203
MEM 279.558594 1610477007.6244
MEM 279.558594 1610477007.7312
MEM 279.558594 1610477007.8365
MEM 279.558594 1610477007.9395
MEM 279.558594 1610477008.0447
MEM 279.558594 1610477008.1538
MEM 279.558594 1610477008.2640
MEM 279.558594 1610477008.3704
MEM 279.558594 1610477008.4726
MEM 279.558594 1610477008.5816
MEM 279.558594 1610477008.6918
MEM 279.558594 1610477008.7925
MEM 279.558594 1610477008.9023
MEM 279.558594 1610477009.0080
MEM 279.558594 1610477009.1099
MEM 279.558594 1610477009.2190
MEM 279.558594 1610477009.3205
MEM 279.558594 1610477009.4287
MEM 279.558594 1610477009.5331
MEM 279.558594 1610477009.6412
MEM 279.558594 1610477009.7491
MEM 279.558594 1610477009.8517
MEM 279.562500 1610477009.9539
MEM 279.562500 1610477010.0619
MEM 279.562500 1610477010.1704
MEM 279.562500 1610477010.2725
MEM 279.562500 1610477010.3786
MEM 279.562500 1610477010.4820
MEM 279.562500 1610477010.5840
MEM 279.562500 1610477010.6874
MEM 279.562500 1610477010.7947
MEM 279.562500 1610477010.9006
MEM 279.562500 1610477011.0052
MEM 279.562500 1610477011.1126
MEM 279.562500 1610477011.2204
MEM 279.562500 1610477011.3209
MEM 279.562500 1610477011.4278
MEM 279.562500 1610477011.5344
MEM 279.562500 1610477011.6426
MEM 279.675781 1610477011.7523
MEM 279.675781 1610477011.8619
MEM 283.738281 1610477011.9704
MEM 322.941406 1610477012.0779
MEM 322.941406 1610477012.1818
MEM 279.789062 1610477012.2847
MEM 279.789062 1610477012.3852
MEM 279.789062 1610477012.4897
MEM 279.789062 1610477012.5959
MEM 279.789062 1610477012.7040
MEM 279.789062 1610477012.8126
MEM 279.789062 1610477012.9205
MEM 279.789062 1610477013.0293
MEM 279.789062 1610477013.1339
MEM 279.789062 1610477013.2418
MEM 279.789062 1610477013.3505
MEM 279.789062 1610477013.4543
MEM 279.789062 1610477013.5640
MEM 279.789062 1610477013.6705
MEM 279.789062 1610477013.7720
MEM 279.789062 1610477013.8786
MEM 279.789062 1610477013.9884
MEM 279.789062 1610477014.0956
MEM 279.789062 1610477014.2041
MEM 279.789062 1610477014.3046
MEM 279.789062 1610477014.4071
MEM 279.789062 1610477014.5155
MEM 279.789062 1610477014.6225
MEM 279.789062 1610477014.7300
MEM 279.789062 1610477014.8365
MEM 279.789062 1610477014.9420
MEM 279.789062 1610477015.0493
MEM 279.789062 1610477015.1540
MEM 279.789062 1610477015.2542
MEM 279.789062 1610477015.3617
MEM 279.789062 1610477015.4706
MEM 279.789062 1610477015.5726
MEM 279.789062 1610477015.6768
MEM 279.789062 1610477015.7826
MEM 279.789062 1610477015.8896
MEM 279.789062 1610477015.9914
MEM 279.789062 1610477016.0969
MEM 279.789062 1610477016.2041
MEM 279.789062 1610477016.3095
MEM 279.789062 1610477016.4187
MEM 279.789062 1610477016.5208
MEM 279.789062 1610477016.6309
MEM 279.789062 1610477016.7353
MEM 279.789062 1610477016.8410
MEM 279.789062 1610477016.9457
MEM 279.789062 1610477017.0525
MEM 279.789062 1610477017.1530
MEM 279.789062 1610477017.2541
MEM 279.789062 1610477017.3635
MEM 279.789062 1610477017.4729
MEM 279.789062 1610477017.5733
MEM 279.789062 1610477017.6813
MEM 279.789062 1610477017.7843
MEM 279.789062 1610477017.8905
MEM 279.789062 1610477017.9930
MEM 279.789062 1610477018.1009
MEM 279.789062 1610477018.2081
MEM 279.789062 1610477018.3106
MEM 279.789062 1610477018.4195
MEM 279.789062 1610477018.5268
MEM 279.789062 1610477018.6363
MEM 279.789062 1610477018.7402
MEM 304.289062 1610477018.8421
MEM 317.066406 1610477018.9522
MEM 279.828125 1610477019.0568
MEM 279.828125 1610477019.1582
MEM 279.828125 1610477019.2656
MEM 279.828125 1610477019.3728
MEM 279.828125 1610477019.4763
MEM 279.828125 1610477019.5865
MEM 279.828125 1610477019.6894
MEM 279.828125 1610477019.7954
MEM 279.828125 1610477019.9054
MEM 279.828125 1610477020.0092
MEM 279.828125 1610477020.1121
MEM 279.828125 1610477020.2207
MEM 279.828125 1610477020.3221
MEM 279.828125 1610477020.4310
MEM 279.828125 1610477020.5388
MEM 279.828125 1610477020.6399
MEM 279.828125 1610477020.7492
MEM 279.828125 1610477020.8499
MEM 279.828125 1610477020.9578
MEM 279.828125 1610477021.0594
MEM 279.828125 1610477021.1644
MEM 279.828125 1610477021.2707
MEM 279.828125 1610477021.3768
MEM 279.828125 1610477021.4859
MEM 279.828125 1610477021.5954
MEM 279.828125 1610477021.7043
MEM 279.828125 1610477021.8142
MEM 279.828125 1610477021.9207
MEM 279.828125 1610477022.0280
MEM 279.828125 1610477022.1357
MEM 279.828125 1610477022.2448
MEM 279.828125 1610477022.3542
MEM 279.828125 1610477022.4610
MEM 279.828125 1610477022.5707
MEM 279.828125 1610477022.6809
MEM 279.828125 1610477022.7899
MEM 279.828125 1610477022.8949
MEM 279.828125 1610477023.0042
MEM 279.828125 1610477023.1093
MEM 279.828125 1610477023.2098
MEM 279.828125 1610477023.3127
MEM 279.828125 1610477023.4207
MEM 279.828125 1610477023.5213
MEM 279.828125 1610477023.6251
MEM 279.828125 1610477023.7266
MEM 279.828125 1610477023.8333
MEM 279.828125 1610477023.9404
MEM 279.828125 1610477024.0413
MEM 279.828125 1610477024.1495
MEM 279.828125 1610477024.2543
MEM 279.828125 1610477024.3644
MEM 279.828125 1610477024.4649
MEM 279.828125 1610477024.5724
MEM 279.828125 1610477024.6751
MEM 279.828125 1610477024.7849
MEM 279.828125 1610477024.8902
MEM 279.828125 1610477024.9915
MEM 279.828125 1610477025.0977
MEM 279.828125 1610477025.1996
MEM 279.828125 1610477025.3081
MEM 279.828125 1610477025.4147
MEM 279.828125 1610477025.5249
MEM 279.828125 1610477025.6311
MEM 279.828125 1610477025.7325
MEM 279.828125 1610477025.8414
MEM 279.828125 1610477025.9504
MEM 279.828125 1610477026.0582
MEM 279.828125 1610477026.1659
MEM 279.828125 1610477026.2683
MEM 285.933594 1610477026.3713
MEM 322.472656 1610477026.4783
MEM 322.472656 1610477026.5848
MEM 279.687500 1610477026.6897
MEM 279.687500 1610477026.7982
MEM 279.687500 1610477026.9069
MEM 279.687500 1610477027.0171
MEM 279.687500 1610477027.1249
MEM 279.687500 1610477027.2330
MEM 279.687500 1610477027.3342
MEM 279.687500 1610477027.4363
MEM 279.687500 1610477027.5415
MEM 279.687500 1610477027.6424
MEM 279.687500 1610477027.7482
MEM 279.687500 1610477027.8558
MEM 279.687500 1610477027.9655
MEM 279.687500 1610477028.0738
MEM 279.687500 1610477028.1789
MEM 279.687500 1610477028.2836
MEM 279.687500 1610477028.3852
MEM 279.687500 1610477028.4896
MEM 279.687500 1610477028.5938
MEM 279.687500 1610477028.6956
MEM 279.687500 1610477028.8029
MEM 279.687500 1610477028.9044
MEM 279.687500 1610477029.0129
MEM 279.687500 1610477029.1209
MEM 279.687500 1610477029.2309
MEM 279.687500 1610477029.3312
MEM 279.687500 1610477029.4415
MEM 279.687500 1610477029.5516
MEM 279.687500 1610477029.6617
MEM 279.687500 1610477029.7709
MEM 279.687500 1610477029.8762
MEM 279.687500 1610477029.9850
MEM 279.687500 1610477030.0929
MEM 279.687500 1610477030.2006
MEM 279.687500 1610477030.3095
MEM 279.687500 1610477030.4144
MEM 279.687500 1610477030.5210
MEM 279.687500 1610477030.6262
MEM 279.687500 1610477030.7342
MEM 279.687500 1610477030.8361
MEM 279.687500 1610477030.9419
MEM 279.687500 1610477031.0429
MEM 279.687500 1610477031.1445
MEM 279.687500 1610477031.2545
MEM 279.687500 1610477031.3560
MEM 279.687500 1610477031.4596
MEM 279.687500 1610477031.5625
MEM 279.687500 1610477031.6709
MEM 279.687500 1610477031.7773
MEM 279.687500 1610477031.8860
MEM 279.687500 1610477031.9890
MEM 279.687500 1610477032.0928
MEM 279.687500 1610477032.1999
MEM 279.687500 1610477032.3093
MEM 279.687500 1610477032.4194
MEM 279.687500 1610477032.5243
MEM 279.687500 1610477032.6285
MEM 279.687500 1610477032.7380
MEM 279.687500 1610477032.8430
MEM 279.687500 1610477032.9499
MEM 279.687500 1610477033.0595
MEM 279.687500 1610477033.1671
MEM 309.375000 1610477033.2743
MEM 317.011719 1610477033.3816
MEM 279.644531 1610477033.4837
MEM 279.644531 1610477033.5920
MEM 279.644531 1610477033.6989
MEM 279.644531 1610477033.8044
MEM 279.644531 1610477033.9130
MEM 279.644531 1610477034.0210
MEM 279.644531 1610477034.1300
MEM 279.644531 1610477034.2324
MEM 279.644531 1610477034.3374
MEM 279.644531 1610477034.4459
MEM 279.644531 1610477034.5545
MEM 279.644531 1610477034.6629
MEM 279.644531 1610477034.7710
MEM 279.644531 1610477034.8777
MEM 279.644531 1610477034.9841
MEM 279.644531 1610477035.0918
MEM 279.644531 1610477035.1928
MEM 279.644531 1610477035.2963
MEM 279.644531 1610477035.4045
MEM 279.644531 1610477035.5077
MEM 279.644531 1610477035.6112
MEM 279.644531 1610477035.7210
MEM 279.644531 1610477035.8269
MEM 279.644531 1610477035.9294
MEM 279.644531 1610477036.0349
MEM 279.644531 1610477036.1440
MEM 279.644531 1610477036.2453
MEM 279.644531 1610477036.3546
MEM 279.644531 1610477036.4599
MEM 279.644531 1610477036.5629
MEM 279.644531 1610477036.6710
MEM 279.644531 1610477036.7805
MEM 279.644531 1610477036.8813
MEM 279.644531 1610477036.9871
MEM 279.644531 1610477037.0949
MEM 279.644531 1610477037.1970
MEM 279.644531 1610477037.3046
MEM 279.644531 1610477037.4129
MEM 279.644531 1610477037.5197
MEM 279.644531 1610477037.6296
MEM 279.644531 1610477037.7330
MEM 279.644531 1610477037.8438
MEM 279.644531 1610477037.9458
MEM 279.644531 1610477038.0546
MEM 279.644531 1610477038.1621
MEM 279.644531 1610477038.2711
MEM 279.644531 1610477038.3795
MEM 279.644531 1610477038.4848
MEM 279.644531 1610477038.5884
MEM 279.644531 1610477038.6896
MEM 279.644531 1610477038.7957
MEM 279.644531 1610477038.9046
MEM 279.644531 1610477039.0129
MEM 279.644531 1610477039.1231
MEM 279.644531 1610477039.2296
MEM 279.644531 1610477039.3398
MEM 279.644531 1610477039.4458
MEM 279.644531 1610477039.5467
MEM 279.644531 1610477039.6536
MEM 279.644531 1610477039.7577
MEM 279.644531 1610477039.8605
MEM 279.644531 1610477039.9658
MEM 279.644531 1610477040.0711
MEM 279.644531 1610477040.1774
MEM 279.644531 1610477040.2789
MEM 279.644531 1610477040.3881
MEM 279.644531 1610477040.4955
MEM 279.644531 1610477040.6047
MEM 313.964844 1610477040.7051
MEM 321.019531 1610477040.8093
MEM 279.957031 1610477040.9163
MEM 279.957031 1610477041.0245
MEM 279.957031 1610477041.1306
MEM 279.957031 1610477041.2382
MEM 279.957031 1610477041.3462
MEM 279.957031 1610477041.4478
MEM 279.957031 1610477041.5547
MEM 279.957031 1610477041.6629
MEM 279.957031 1610477041.7712
MEM 279.957031 1610477041.8788
MEM 279.957031 1610477041.9858
MEM 279.957031 1610477042.0903
MEM 279.957031 1610477042.1984
MEM 279.957031 1610477042.3047
MEM 279.957031 1610477042.4126
MEM 279.957031 1610477042.5212
MEM 279.957031 1610477042.6305
MEM 279.957031 1610477042.7391
MEM 279.957031 1610477042.8437
MEM 279.957031 1610477042.9464
MEM 279.957031 1610477043.0528
MEM 279.957031 1610477043.1547
MEM 279.957031 1610477043.2600
MEM 279.957031 1610477043.3648
MEM 279.957031 1610477043.4713
MEM 279.957031 1610477043.5801
MEM 279.957031 1610477043.6889
MEM 279.957031 1610477043.7899
MEM 279.957031 1610477043.8962
MEM 279.957031 1610477044.0051
MEM 279.957031 1610477044.1142
MEM 279.957031 1610477044.2213
MEM 279.957031 1610477044.3315
MEM 279.957031 1610477044.4366
MEM 279.957031 1610477044.5423
MEM 279.957031 1610477044.6444
MEM 279.957031 1610477044.7462
MEM 279.957031 1610477044.8554
MEM 279.957031 1610477044.9628
MEM 279.957031 1610477045.0631
MEM 279.957031 1610477045.1724
MEM 279.957031 1610477045.2771
MEM 279.957031 1610477045.3806
MEM 279.957031 1610477045.4846
MEM 279.957031 1610477045.5880
MEM 279.957031 1610477045.6982
MEM 279.957031 1610477045.8048
MEM 279.738281 1610477045.9111
MEM 279.738281 1610477046.0212
MEM 279.738281 1610477046.1218
MEM 279.738281 1610477046.2250
MEM 279.738281 1610477046.3316
MEM 279.738281 1610477046.4402
MEM 279.738281 1610477046.5427
MEM 279.738281 1610477046.6529
MEM 279.738281 1610477046.7548
MEM 279.738281 1610477046.8627
MEM 279.738281 1610477046.9713
MEM 279.738281 1610477047.0757
MEM 279.738281 1610477047.1781
MEM 279.738281 1610477047.2832
MEM 279.738281 1610477047.3887
MEM 279.738281 1610477047.4918
MEM 279.738281 1610477047.5977
MEM 279.738281 1610477047.7049
MEM 279.738281 1610477047.8148
MEM 279.738281 1610477047.9213
MEM 279.738281 1610477048.0246
MEM 279.738281 1610477048.1315
MEM 279.738281 1610477048.2374
MEM 279.738281 1610477048.3451
MEM 279.738281 1610477048.4549
MEM 279.738281 1610477048.5591
MEM 279.738281 1610477048.6613
MEM 287.785156 1610477048.7713
MEM 324.527344 1610477048.8789
MEM 302.875000 1610477048.9862
MEM 279.566406 1610477049.0954
MEM 279.566406 1610477049.2049
MEM 279.566406 1610477049.3138
MEM 279.566406 1610477049.4215
MEM 279.566406 1610477049.5317
MEM 279.566406 1610477049.6397
MEM 279.566406 1610477049.7445
MEM 279.566406 1610477049.8469
MEM 279.566406 1610477049.9549
MEM 279.566406 1610477050.0636
MEM 279.566406 1610477050.1714
MEM 279.566406 1610477050.2775
MEM 279.566406 1610477050.3849
MEM 279.566406 1610477050.4943
MEM 279.566406 1610477050.5988
MEM 279.566406 1610477050.7018
MEM 279.570312 1610477050.8109
MEM 279.570312 1610477050.9126
MEM 279.570312 1610477051.0214
MEM 279.570312 1610477051.1218
MEM 279.570312 1610477051.2317
MEM 279.570312 1610477051.3412
MEM 279.570312 1610477051.4442
MEM 279.570312 1610477051.5515
MEM 279.570312 1610477051.6600
MEM 279.570312 1610477051.7610
MEM 279.570312 1610477051.8710
MEM 279.570312 1610477051.9800
MEM 279.570312 1610477052.0890
MEM 279.570312 1610477052.1925
MEM 279.570312 1610477052.2929
MEM 279.570312 1610477052.3974
MEM 279.570312 1610477052.4998
MEM 279.570312 1610477052.6049
MEM 279.570312 1610477052.7110
MEM 279.570312 1610477052.8198
MEM 279.570312 1610477052.9243
MEM 279.570312 1610477053.0301
MEM 279.570312 1610477053.1318
MEM 279.570312 1610477053.2415
MEM 279.570312 1610477053.3478
MEM 279.570312 1610477053.4569
MEM 279.570312 1610477053.5628
MEM 279.570312 1610477053.6699
MEM 279.570312 1610477053.7715
MEM 279.570312 1610477053.8776
MEM 279.570312 1610477053.9831
MEM 279.570312 1610477054.0866
MEM 279.570312 1610477054.1920
MEM 279.570312 1610477054.2925
MEM 279.570312 1610477054.3939
MEM 279.570312 1610477054.5009
MEM 279.570312 1610477054.6050
MEM 279.570312 1610477054.7061
MEM 279.570312 1610477054.8109
MEM 279.570312 1610477054.9177
MEM 279.570312 1610477055.0266
MEM 279.570312 1610477055.1288
MEM 279.570312 1610477055.2301
MEM 279.570312 1610477055.3370
MEM 279.570312 1610477055.4456
MEM 279.570312 1610477055.5551
MEM 279.570312 1610477055.6601
MEM 279.570312 1610477055.7620
MEM 279.570312 1610477055.8668
MEM 279.570312 1610477055.9723
MEM 279.570312 1610477056.0796
MEM 279.570312 1610477056.1839
MEM 279.570312 1610477056.2937
MEM 279.570312 1610477056.3986
MEM 279.570312 1610477056.5051
MEM 279.570312 1610477056.6113
MEM 279.570312 1610477056.7130
MEM 279.570312 1610477056.8230
MEM 279.570312 1610477056.9317
MEM 279.570312 1610477057.0419
MEM 279.570312 1610477057.1518
