CMDLINE /Users/jonatas/projects/github/huge-dataset-training/venv/bin/python main.py
MEM 329.648438 1610555426.4569
MEM 329.730469 1610555426.5621
MEM 329.808594 1610555426.6650
MEM 329.886719 1610555426.7682
MEM 329.960938 1610555426.8706
MEM 330.039062 1610555426.9758
MEM 330.117188 1610555427.0810
MEM 330.199219 1610555427.1858
MEM 330.378906 1610555427.2905
MEM 329.152344 1610555427.3941
MEM 329.226562 1610555427.4966
MEM 329.308594 1610555427.5999
MEM 329.382812 1610555427.7014
MEM 329.460938 1610555427.8060
MEM 329.535156 1610555427.9070
MEM 329.542969 1610555428.0075
MEM 329.578125 1610555428.1128
MEM 329.671875 1610555428.2133
MEM 329.863281 1610555428.3158
MEM 330.011719 1610555428.4210
MEM 330.207031 1610555428.5253
MEM 330.761719 1610555428.6255
MEM 330.980469 1610555428.7295
MEM 329.460938 1610555428.8325
MEM 329.542969 1610555428.9340
MEM 329.625000 1610555429.0344
MEM 329.707031 1610555429.1379
MEM 329.789062 1610555429.2410
MEM 329.867188 1610555429.3449
MEM 329.949219 1610555429.4463
MEM 330.031250 1610555429.5491
MEM 330.113281 1610555429.6533
MEM 330.195312 1610555429.7569
MEM 330.460938 1610555429.8596
MEM 330.679688 1610555429.9628
MEM 329.355469 1610555430.0659
MEM 329.382812 1610555430.1710
MEM 327.894531 1610555430.2714
MEM 327.964844 1610555430.3723
MEM 328.046875 1610555430.4732
MEM 328.320312 1610555430.5785
MEM 328.429688 1610555430.6803
MEM 328.511719 1610555430.7842
MEM 328.593750 1610555430.8894
MEM 328.679688 1610555430.9946
MEM 328.761719 1610555431.0971
MEM 328.843750 1610555431.2008
MEM 329.503906 1610555431.3040
MEM 329.511719 1610555431.4085
MEM 329.328125 1610555431.5127
MEM 329.425781 1610555431.6137
MEM 329.507812 1610555431.7189
MEM 329.593750 1610555431.8241
MEM 329.695312 1610555431.9267
MEM 330.050781 1610555432.0288
MEM 330.156250 1610555432.1333
MEM 330.335938 1610555432.2342
MEM 330.382812 1610555432.3385
MEM 329.675781 1610555432.4435
MEM 329.953125 1610555432.5463
MEM 330.144531 1610555432.6508
MEM 330.273438 1610555432.7511
MEM 329.863281 1610555432.8553
MEM 329.937500 1610555432.9580
MEM 330.011719 1610555433.0628
MEM 330.105469 1610555433.1631
MEM 330.253906 1610555433.2662
MEM 330.320312 1610555433.3700
MEM 330.390625 1610555433.4702
MEM 330.453125 1610555433.5710
MEM 330.523438 1610555433.6712
MEM 330.589844 1610555433.7714
MEM 330.656250 1610555433.8716
MEM 330.726562 1610555433.9753
MEM 330.800781 1610555434.0785
MEM 330.851562 1610555434.1829
MEM 330.988281 1610555434.2877
MEM 330.261719 1610555434.3910
MEM 330.332031 1610555434.4921
MEM 330.410156 1610555434.5964
MEM 330.476562 1610555434.6995
MEM 330.531250 1610555434.8038
MEM 330.531250 1610555434.9050
MEM 330.597656 1610555435.0057
MEM 330.683594 1610555435.1098
MEM 330.757812 1610555435.2129
MEM 330.843750 1610555435.3180
MEM 330.921875 1610555435.4232
MEM 331.175781 1610555435.5273
MEM 331.578125 1610555435.6325
MEM 331.878906 1610555435.7354
MEM 330.972656 1610555435.8391
MEM 331.050781 1610555435.9401
MEM 331.136719 1610555436.0446
MEM 331.218750 1610555436.1464
MEM 331.300781 1610555436.2485
MEM 331.382812 1610555436.3537
MEM 331.464844 1610555436.4545
MEM 331.546875 1610555436.5576
MEM 331.632812 1610555436.6627
MEM 331.714844 1610555436.7677
MEM 331.796875 1610555436.8702
MEM 331.851562 1610555436.9712
MEM 331.851562 1610555437.0746
MEM 330.332031 1610555437.1749
MEM 329.773438 1610555437.2752
MEM 329.847656 1610555437.3786
MEM 329.921875 1610555437.4790
MEM 329.996094 1610555437.5807
MEM 330.070312 1610555437.6831
MEM 330.144531 1610555437.7866
MEM 330.218750 1610555437.8884
MEM 330.289062 1610555437.9891
MEM 330.367188 1610555438.0943
MEM 330.445312 1610555438.1969
MEM 330.515625 1610555438.3004
MEM 330.675781 1610555438.4044
MEM 331.121094 1610555438.5094
MEM 330.296875 1610555438.6129
MEM 330.367188 1610555438.7149
MEM 330.437500 1610555438.8191
MEM 330.507812 1610555438.9224
MEM 330.578125 1610555439.0246
MEM 330.648438 1610555439.1283
MEM 330.718750 1610555439.2324
MEM 330.789062 1610555439.3347
MEM 330.820312 1610555439.4350
MEM 330.820312 1610555439.5359
MEM 330.882812 1610555439.6390
MEM 330.953125 1610555439.7395
MEM 331.027344 1610555439.8403
MEM 331.332031 1610555439.9409
MEM 331.417969 1610555440.0454
MEM 330.777344 1610555440.1491
MEM 330.355469 1610555440.2530
MEM 330.406250 1610555440.3534
MEM 330.468750 1610555440.4575
MEM 330.535156 1610555440.5591
MEM 330.601562 1610555440.6630
MEM 330.667969 1610555440.7672
MEM 330.734375 1610555440.8710
MEM 330.796875 1610555440.9718
MEM 330.867188 1610555441.0757
MEM 330.941406 1610555441.1781
MEM 331.015625 1610555441.2833
MEM 331.089844 1610555441.3878
MEM 331.171875 1610555441.4898
MEM 331.320312 1610555441.5925
MEM 330.500000 1610555441.6977
MEM 330.578125 1610555441.8011
MEM 330.656250 1610555441.9056
MEM 330.675781 1610555442.0105
MEM 329.207031 1610555442.1142
MEM 329.277344 1610555442.2181
MEM 329.343750 1610555442.3230
MEM 329.417969 1610555442.4270
MEM 329.492188 1610555442.5318
MEM 329.566406 1610555442.6348
MEM 329.816406 1610555442.7371
MEM 329.941406 1610555442.8413
MEM 330.050781 1610555442.9466
MEM 330.375000 1610555443.0514
MEM 330.742188 1610555443.1556
MEM 329.300781 1610555443.2579
MEM 329.375000 1610555443.3629
MEM 329.445312 1610555443.4681
MEM 329.515625 1610555443.5684
MEM 329.585938 1610555443.6688
MEM 329.656250 1610555443.7729
MEM 329.730469 1610555443.8773
MEM 329.804688 1610555443.9788
MEM 329.898438 1610555444.0795
MEM 330.121094 1610555444.1847
MEM 330.273438 1610555444.2870
MEM 330.296875 1610555444.3891
MEM 330.312500 1610555444.4896
MEM 330.566406 1610555444.5925
MEM 330.785156 1610555444.6966
MEM 329.324219 1610555444.8014
MEM 329.398438 1610555444.9028
MEM 329.472656 1610555445.0050
MEM 329.550781 1610555445.1087
MEM 329.628906 1610555445.2131
MEM 329.785156 1610555445.3158
MEM 329.867188 1610555445.4198
MEM 329.945312 1610555445.5250
MEM 330.132812 1610555445.6301
MEM 330.386719 1610555445.7341
MEM 330.542969 1610555445.8364
MEM 330.703125 1610555445.9400
MEM 330.964844 1610555446.0452
MEM 329.449219 1610555446.1482
MEM 329.523438 1610555446.2532
MEM 329.605469 1610555446.3575
MEM 329.687500 1610555446.4616
MEM 329.765625 1610555446.5657
MEM 329.832031 1610555446.6698
MEM 329.832031 1610555446.7703
MEM 329.890625 1610555446.8733
MEM 329.964844 1610555446.9737
MEM 330.046875 1610555447.0766
MEM 330.113281 1610555447.1775
MEM 330.230469 1610555447.2780
MEM 330.597656 1610555447.3782
MEM 330.781250 1610555447.4785
MEM 329.382812 1610555447.5791
MEM 329.457031 1610555447.6816
MEM 329.527344 1610555447.7841
MEM 329.601562 1610555447.8868
MEM 329.679688 1610555447.9883
MEM 329.757812 1610555448.0916
MEM 329.835938 1610555448.1931
MEM 329.910156 1610555448.2966
MEM 329.984375 1610555448.3969
MEM 330.062500 1610555448.5008
MEM 330.136719 1610555448.6031
MEM 330.210938 1610555448.7060
MEM 330.398438 1610555448.8081
MEM 329.402344 1610555448.9131
MEM 329.464844 1610555449.0183
MEM 329.464844 1610555449.1190
MEM 327.769531 1610555449.2192
MEM 327.847656 1610555449.3244
MEM 327.921875 1610555449.4249
MEM 327.996094 1610555449.5291
MEM 328.300781 1610555449.6334
MEM 328.378906 1610555449.7364
MEM 328.453125 1610555449.8381
MEM 328.578125 1610555449.9432
MEM 328.832031 1610555450.0464
MEM 329.195312 1610555450.1466
MEM 329.976562 1610555450.2468
MEM 330.773438 1610555450.3470
MEM 329.542969 1610555450.4491
MEM 329.632812 1610555450.5543
MEM 329.707031 1610555450.6581
MEM 329.781250 1610555450.7631
MEM 329.859375 1610555450.8668
MEM 329.933594 1610555450.9712
MEM 330.003906 1610555451.0718
MEM 330.078125 1610555451.1755
MEM 330.152344 1610555451.2759
MEM 330.191406 1610555451.3812
MEM 329.195312 1610555451.4837
MEM 329.265625 1610555451.5872
MEM 329.339844 1610555451.6887
MEM 329.523438 1610555451.7892
MEM 330.289062 1610555451.8894
MEM 329.410156 1610555451.9946
MEM 329.488281 1610555452.0966
MEM 329.585938 1610555452.2007
MEM 329.738281 1610555452.3048
MEM 329.816406 1610555452.4100
MEM 329.890625 1610555452.5148
MEM 329.968750 1610555452.6200
MEM 330.042969 1610555452.7212
MEM 330.117188 1610555452.8217
MEM 330.191406 1610555452.9269
MEM 330.269531 1610555453.0320
MEM 330.343750 1610555453.1329
MEM 330.648438 1610555453.2369
MEM 329.777344 1610555453.3377
MEM 329.855469 1610555453.4416
MEM 329.929688 1610555453.5467
MEM 330.003906 1610555453.6487
MEM 330.027344 1610555453.7540
MEM 329.800781 1610555453.8546
MEM 329.875000 1610555453.9581
MEM 329.953125 1610555454.0632
MEM 330.023438 1610555454.1663
MEM 330.097656 1610555454.2712
MEM 330.457031 1610555454.3764
MEM 330.656250 1610555454.4801
MEM 330.804688 1610555454.5836
MEM 330.917969 1610555454.6872
MEM 329.320312 1610555454.7878
MEM 329.390625 1610555454.8883
MEM 329.464844 1610555454.9934
MEM 329.539062 1610555455.0967
MEM 329.609375 1610555455.1978
MEM 329.679688 1610555455.2989
MEM 329.750000 1610555455.4026
MEM 329.824219 1610555455.5053
MEM 329.898438 1610555455.6084
MEM 329.976562 1610555455.7133
MEM 330.050781 1610555455.8135
MEM 330.125000 1610555455.9181
MEM 330.199219 1610555456.0225
MEM 330.226562 1610555456.1229
MEM 330.238281 1610555456.2231
MEM 328.992188 1610555456.3238
MEM 329.062500 1610555456.4245
MEM 329.132812 1610555456.5248
MEM 329.203125 1610555456.6253
MEM 329.277344 1610555456.7291
MEM 329.355469 1610555456.8342
MEM 329.429688 1610555456.9392
MEM 329.503906 1610555457.0404
MEM 329.574219 1610555457.1406
MEM 329.652344 1610555457.2458
MEM 329.730469 1610555457.3503
MEM 329.820312 1610555457.4555
MEM 330.031250 1610555457.5591
MEM 329.648438 1610555457.6633
MEM 329.437500 1610555457.7641
MEM 329.511719 1610555457.8682
MEM 329.582031 1610555457.9684
MEM 329.656250 1610555458.0725
MEM 329.730469 1610555458.1727
MEM 329.800781 1610555458.2754
MEM 329.878906 1610555458.3807
MEM 329.984375 1610555458.4855
MEM 329.984375 1610555458.5895
MEM 330.187500 1610555458.6907
MEM 330.328125 1610555458.7945
MEM 330.570312 1610555458.8968
MEM 330.902344 1610555458.9979
MEM 331.277344 1610555459.0983
MEM 329.726562 1610555459.2020
MEM 329.789062 1610555459.3023
MEM 329.863281 1610555459.4049
MEM 329.937500 1610555459.5053
MEM 330.007812 1610555459.6055
MEM 330.078125 1610555459.7086
MEM 330.152344 1610555459.8110
MEM 330.226562 1610555459.9145
MEM 330.296875 1610555460.0151
MEM 330.371094 1610555460.1175
MEM 330.445312 1610555460.2225
MEM 330.523438 1610555460.3258
MEM 330.597656 1610555460.4289
MEM 330.769531 1610555460.5329
MEM 329.886719 1610555460.6355
MEM 329.960938 1610555460.7365
MEM 330.035156 1610555460.8403
MEM 330.035156 1610555460.9410
MEM 329.828125 1610555461.0425
MEM 329.902344 1610555461.1427
MEM 329.980469 1610555461.2468
MEM 330.054688 1610555461.3484
MEM 330.144531 1610555461.4486
MEM 330.359375 1610555461.5488
MEM 330.574219 1610555461.6491
MEM 330.773438 1610555461.7543
MEM 331.152344 1610555461.8585
MEM 331.386719 1610555461.9588
MEM 330.804688 1610555462.0633
MEM 329.808594 1610555462.1667
MEM 329.882812 1610555462.2711
MEM 329.953125 1610555462.3718
MEM 330.035156 1610555462.4770
MEM 330.109375 1610555462.5784
MEM 330.183594 1610555462.6786
MEM 330.257812 1610555462.7797
MEM 330.332031 1610555462.8800
MEM 330.410156 1610555462.9819
MEM 330.542969 1610555463.0844
MEM 330.777344 1610555463.1882
MEM 330.781250 1610555463.2925
MEM 331.093750 1610555463.3977
MEM 331.441406 1610555463.5001
MEM 329.785156 1610555463.6024
MEM 329.867188 1610555463.7060
MEM 329.949219 1610555463.8091
MEM 330.027344 1610555463.9135
MEM 330.109375 1610555464.0186
MEM 330.195312 1610555464.1238
MEM 330.273438 1610555464.2261
MEM 330.359375 1610555464.3312
MEM 330.445312 1610555464.4364
MEM 330.523438 1610555464.5373
MEM 330.597656 1610555464.6385
MEM 330.667969 1610555464.7388
MEM 329.781250 1610555464.8414
MEM 329.851562 1610555464.9416
MEM 329.921875 1610555465.0419
MEM 329.992188 1610555465.1469
MEM 330.066406 1610555465.2477
MEM 330.136719 1610555465.3524
MEM 330.207031 1610555465.4530
MEM 330.207031 1610555465.5571
MEM 330.242188 1610555465.6605
MEM 330.316406 1610555465.7657
MEM 330.398438 1610555465.8670
MEM 330.523438 1610555465.9686
MEM 330.886719 1610555466.0737
MEM 331.062500 1610555466.1762
MEM 331.343750 1610555466.2772
MEM 330.496094 1610555466.3816
MEM 330.574219 1610555466.4868
MEM 330.656250 1610555466.5874
MEM 330.734375 1610555466.6894
MEM 330.812500 1610555466.7933
MEM 330.886719 1610555466.8969
MEM 330.960938 1610555466.9989
MEM 331.031250 1610555467.0995
MEM 331.101562 1610555467.2002
MEM 331.179688 1610555467.3054
MEM 331.253906 1610555467.4105
MEM 331.328125 1610555467.5135
MEM 331.402344 1610555467.6158
MEM 330.492188 1610555467.7173
MEM 330.531250 1610555467.8176
MEM 328.542969 1610555467.9206
MEM 328.605469 1610555468.0214
MEM 328.667969 1610555468.1216
MEM 328.734375 1610555468.2251
MEM 328.804688 1610555468.3267
MEM 328.878906 1610555468.4272
MEM 328.949219 1610555468.5292
MEM 329.023438 1610555468.6311
MEM 329.089844 1610555468.7314
MEM 329.167969 1610555468.8369
MEM 329.492188 1610555468.9420
MEM 330.257812 1610555469.0470
MEM 330.996094 1610555469.1472
MEM 330.230469 1610555469.2479
MEM 330.308594 1610555469.3495
MEM 330.406250 1610555469.4511
MEM 330.484375 1610555469.5548
MEM 330.562500 1610555469.6564
MEM 330.636719 1610555469.7598
MEM 330.707031 1610555469.8604
MEM 330.777344 1610555469.9635
MEM 330.855469 1610555470.0687
MEM 330.882812 1610555470.1696
MEM 330.148438 1610555470.2702
MEM 330.222656 1610555470.3711
MEM 330.296875 1610555470.4761
MEM 330.375000 1610555470.5785
MEM 329.078125 1610555470.6796
MEM 329.152344 1610555470.7811
MEM 329.222656 1610555470.8833
MEM 329.324219 1610555470.9865
MEM 329.468750 1610555471.0874
MEM 329.546875 1610555471.1896
MEM 329.625000 1610555471.2949
MEM 329.707031 1610555471.3992
MEM 329.781250 1610555471.4996
MEM 329.976562 1610555471.6012
MEM 330.054688 1610555471.7030
MEM 330.136719 1610555471.8081
MEM 330.222656 1610555471.9133
MEM 329.289062 1610555472.0135
MEM 329.371094 1610555472.1180
MEM 329.449219 1610555472.2222
MEM 329.535156 1610555472.3274
MEM 329.570312 1610555472.4289
MEM 329.332031 1610555472.5296
MEM 329.410156 1610555472.6325
MEM 329.488281 1610555472.7361
MEM 329.566406 1610555472.8373
MEM 329.054688 1610555472.9379
MEM 325.792969 1610555473.0389
MEM 325.917969 1610555473.1393
MEM 323.839844 1610555473.2444
MEM 324.105469 1610555473.3471
MEM 322.785156 1610555473.4516
MEM 322.871094 1610555473.5568
MEM 322.945312 1610555473.6587
MEM 323.015625 1610555473.7636
MEM 323.085938 1610555473.8638
MEM 323.156250 1610555473.9674
MEM 323.226562 1610555474.0711
MEM 323.300781 1610555474.1755
MEM 323.382812 1610555474.2796
MEM 323.460938 1610555474.3811
MEM 323.546875 1610555474.4842
MEM 323.660156 1610555474.5867
MEM 323.957031 1610555474.6876
MEM 323.957031 1610555474.7929
MEM 324.082031 1610555474.8931
MEM 323.062500 1610555474.9972
MEM 323.136719 1610555475.0987
MEM 323.210938 1610555475.1994
MEM 323.289062 1610555475.3046
MEM 323.359375 1610555475.4051
MEM 323.433594 1610555475.5093
MEM 323.511719 1610555475.6136
MEM 323.593750 1610555475.7139
MEM 323.667969 1610555475.8184
MEM 323.746094 1610555475.9225
MEM 323.824219 1610555476.0278
MEM 324.046875 1610555476.1280
MEM 324.175781 1610555476.2286
MEM 322.386719 1610555476.3293
MEM 322.457031 1610555476.4315
MEM 322.519531 1610555476.5334
MEM 322.574219 1610555476.6344
MEM 322.625000 1610555476.7362
MEM 322.691406 1610555476.8369
MEM 322.761719 1610555476.9403
MEM 322.835938 1610555477.0408
MEM 322.886719 1610555477.1411
MEM 322.886719 1610555477.2447
MEM 322.957031 1610555477.3483
MEM 323.058594 1610555477.4485
MEM 323.382812 1610555477.5513
MEM 323.937500 1610555477.6564
MEM 324.257812 1610555477.7602
MEM 322.855469 1610555477.8637
MEM 322.933594 1610555477.9689
MEM 323.011719 1610555478.0692
MEM 323.085938 1610555478.1694
MEM 323.164062 1610555478.2746
MEM 323.238281 1610555478.3786
MEM 323.304688 1610555478.4789
MEM 323.386719 1610555478.5841
MEM 323.597656 1610555478.6877
MEM 323.695312 1610555478.7919
MEM 323.921875 1610555478.8971
MEM 324.082031 1610555478.9977
MEM 324.304688 1610555479.0984
MEM 322.875000 1610555479.1993
MEM 322.949219 1610555479.2997
MEM 323.015625 1610555479.4049
MEM 323.015625 1610555479.5063
MEM 322.308594 1610555479.6065
MEM 322.375000 1610555479.7083
MEM 322.445312 1610555479.8086
MEM 322.519531 1610555479.9136
MEM 322.574219 1610555480.0174
MEM 322.644531 1610555480.1216
MEM 322.730469 1610555480.2262
MEM 323.039062 1610555480.3310
MEM 323.187500 1610555480.4338
MEM 323.566406 1610555480.5353
MEM 324.011719 1610555480.6370
MEM 322.519531 1610555480.7412
MEM 322.601562 1610555480.8416
MEM 322.687500 1610555480.9469
MEM 322.761719 1610555481.0473
MEM 322.843750 1610555481.1495
MEM 322.914062 1610555481.2505
MEM 322.988281 1610555481.3508
MEM 323.062500 1610555481.4558
MEM 323.136719 1610555481.5585
MEM 323.222656 1610555481.6637
MEM 323.261719 1610555481.7673
MEM 323.273438 1610555481.8725
MEM 323.343750 1610555481.9732
MEM 323.417969 1610555482.0782
MEM 322.503906 1610555482.1788
MEM 322.578125 1610555482.2791
MEM 322.656250 1610555482.3843
MEM 322.730469 1610555482.4846
MEM 322.808594 1610555482.5849
MEM 322.964844 1610555482.6877
MEM 323.046875 1610555482.7903
MEM 323.125000 1610555482.8913
MEM 323.304688 1610555482.9916
MEM 323.589844 1610555483.0960
MEM 323.765625 1610555483.1973
MEM 324.019531 1610555483.2986
MEM 324.332031 1610555483.3995
MEM 323.011719 1610555483.5047
MEM 323.093750 1610555483.6074
MEM 323.179688 1610555483.7121
MEM 323.261719 1610555483.8171
MEM 323.335938 1610555483.9191
MEM 323.406250 1610555484.0194
MEM 323.414062 1610555484.1200
MEM 323.445312 1610555484.2216
MEM 323.519531 1610555484.3250
MEM 323.597656 1610555484.4269
MEM 323.671875 1610555484.5313
MEM 323.746094 1610555484.6338
MEM 324.007812 1610555484.7385
MEM 324.125000 1610555484.8398
MEM 322.195312 1610555484.9411
MEM 322.269531 1610555485.0462
MEM 322.343750 1610555485.1485
MEM 322.421875 1610555485.2522
MEM 322.496094 1610555485.3551
MEM 322.578125 1610555485.4556
MEM 322.652344 1610555485.5558
MEM 322.750000 1610555485.6595
MEM 323.125000 1610555485.7637
MEM 323.527344 1610555485.8689
MEM 323.726562 1610555485.9703
MEM 323.953125 1610555486.0726
MEM 324.035156 1610555486.1778
MEM 322.304688 1610555486.2821
MEM 322.332031 1610555486.3875
MEM 321.101562 1610555486.4879
MEM 321.175781 1610555486.5900
MEM 321.250000 1610555486.6922
MEM 321.328125 1610555486.7973
MEM 321.640625 1610555486.9022
MEM 321.972656 1610555487.0074
MEM 322.175781 1610555487.1104
MEM 322.339844 1610555487.2122
MEM 322.605469 1610555487.3142
MEM 322.984375 1610555487.4181
MEM 323.335938 1610555487.5186
MEM 324.187500 1610555487.6190
MEM 322.925781 1610555487.7203
MEM 323.027344 1610555487.8211
MEM 323.109375 1610555487.9221
MEM 323.191406 1610555488.0273
MEM 323.273438 1610555488.1286
MEM 323.351562 1610555488.2338
MEM 323.433594 1610555488.3355
MEM 323.511719 1610555488.4361
MEM 323.593750 1610555488.5393
MEM 323.601562 1610555488.6403
MEM 322.882812 1610555488.7453
MEM 322.957031 1610555488.8461
MEM 323.039062 1610555488.9474
MEM 323.312500 1610555489.0523
MEM 322.617188 1610555489.1556
MEM 322.699219 1610555489.2607
MEM 322.769531 1610555489.3610
MEM 322.945312 1610555489.4640
MEM 323.023438 1610555489.5689
MEM 323.109375 1610555489.6741
MEM 323.195312 1610555489.7793
MEM 323.281250 1610555489.8844
MEM 323.535156 1610555489.9856
MEM 323.632812 1610555490.0901
MEM 323.843750 1610555490.1943
MEM 324.097656 1610555490.2974
MEM 324.523438 1610555490.4002
MEM 322.503906 1610555490.5030
MEM 322.574219 1610555490.6033
MEM 322.636719 1610555490.7040
MEM 322.714844 1610555490.8058
MEM 322.757812 1610555490.9111
MEM 322.515625 1610555491.0128
MEM 322.589844 1610555491.1172
MEM 322.667969 1610555491.2204
MEM 322.742188 1610555491.3256
MEM 322.816406 1610555491.4266
MEM 322.921875 1610555491.5272
MEM 323.234375 1610555491.6295
MEM 323.324219 1610555491.7347
MEM 323.480469 1610555491.8370
MEM 322.261719 1610555491.9377
MEM 322.339844 1610555492.0425
MEM 322.414062 1610555492.1473
MEM 321.085938 1610555492.2476
MEM 319.312500 1610555492.3487
MEM 319.382812 1610555492.4490
MEM 319.453125 1610555492.5494
MEM 319.527344 1610555492.6535
MEM 319.601562 1610555492.7537
MEM 302.765625 1610555492.8560
MEM 298.933594 1610555492.9605
MEM 299.207031 1610555493.0639
MEM 299.515625 1610555493.1642
MEM 299.609375 1610555493.2645
MEM 299.605469 1610555493.3648
MEM 299.789062 1610555493.4650
MEM 298.882812 1610555493.5665
MEM 298.953125 1610555493.6695
MEM 299.027344 1610555493.7697
MEM 299.101562 1610555493.8736
MEM 299.171875 1610555493.9787
MEM 299.246094 1610555494.0797
MEM 299.320312 1610555494.1814
MEM 299.390625 1610555494.2826
MEM 299.460938 1610555494.3864
MEM 299.535156 1610555494.4906
MEM 299.613281 1610555494.5950
MEM 299.687500 1610555494.6975
MEM 299.929688 1610555494.8006
MEM 299.042969 1610555494.9037
MEM 299.121094 1610555495.0055
MEM 299.199219 1610555495.1089
MEM 299.277344 1610555495.2139
MEM 299.355469 1610555495.3140
MEM 299.433594 1610555495.4167
MEM 299.558594 1610555495.5182
MEM 299.636719 1610555495.6227
MEM 299.636719 1610555495.7233
MEM 299.644531 1610555495.8272
MEM 299.757812 1610555495.9312
MEM 299.968750 1610555496.0330
MEM 300.300781 1610555496.1360
MEM 300.445312 1610555496.2362
MEM 299.292969 1610555496.3383
MEM 299.359375 1610555496.4385
MEM 299.433594 1610555496.5418
MEM 299.507812 1610555496.6461
MEM 299.585938 1610555496.7513
MEM 299.660156 1610555496.8554
MEM 299.730469 1610555496.9560
MEM 299.804688 1610555497.0567
MEM 299.875000 1610555497.1606
MEM 299.832031 1610555497.2642
MEM 299.902344 1610555497.3648
MEM 299.917969 1610555497.4658
MEM 299.992188 1610555497.5690
MEM 300.066406 1610555497.6713
MEM 299.179688 1610555497.7727
MEM 299.257812 1610555497.8778
MEM 299.328125 1610555497.9822
MEM 299.328125 1610555498.0827
MEM 298.878906 1610555498.1879
MEM 298.949219 1610555498.2881
MEM 299.023438 1610555498.3893
MEM 299.101562 1610555498.4944
MEM 299.175781 1610555498.5979
MEM 299.253906 1610555498.7011
MEM 299.332031 1610555498.8058
MEM 299.628906 1610555498.9060
MEM 299.703125 1610555499.0091
MEM 299.777344 1610555499.1140
MEM 299.144531 1610555499.2160
MEM 299.210938 1610555499.3179
MEM 299.285156 1610555499.4181
MEM 299.359375 1610555499.5217
MEM 299.433594 1610555499.6263
MEM 299.503906 1610555499.7286
MEM 299.578125 1610555499.8336
MEM 299.648438 1610555499.9349
MEM 299.722656 1610555500.0386
MEM 299.792969 1610555500.1388
MEM 299.867188 1610555500.2411
MEM 299.933594 1610555500.3417
MEM 299.933594 1610555500.4438
MEM 299.980469 1610555500.5476
MEM 300.050781 1610555500.6486
MEM 299.191406 1610555500.7488
MEM 299.261719 1610555500.8531
MEM 299.339844 1610555500.9570
MEM 299.410156 1610555501.0578
MEM 299.484375 1610555501.1602
MEM 299.640625 1610555501.2641
MEM 299.714844 1610555501.3681
MEM 299.789062 1610555501.4684
MEM 299.863281 1610555501.5693
MEM 299.847656 1610555501.6704
MEM 299.921875 1610555501.7730
MEM 299.996094 1610555501.8749
MEM 300.070312 1610555501.9783
MEM 300.148438 1610555502.0835
MEM 299.261719 1610555502.1837
MEM 299.335938 1610555502.2870
MEM 299.410156 1610555502.3872
MEM 299.480469 1610555502.4875
MEM 299.554688 1610555502.5893
MEM 299.628906 1610555502.6922
MEM 299.656250 1610555502.7927
MEM 299.675781 1610555502.8976
MEM 299.750000 1610555502.9979
MEM 299.820312 1610555503.0999
MEM 299.894531 1610555503.2005
MEM 299.968750 1610555503.3039
MEM 300.070312 1610555503.4083
MEM 300.347656 1610555503.5110
MEM 299.445312 1610555503.6141
MEM 299.511719 1610555503.7193
MEM 299.585938 1610555503.8211
MEM 299.660156 1610555503.9224
MEM 299.734375 1610555504.0249
MEM 299.808594 1610555504.1251
MEM 299.878906 1610555504.2255
MEM 299.953125 1610555504.3289
MEM 300.031250 1610555504.4325
MEM 300.109375 1610555504.5377
MEM 300.183594 1610555504.6429
MEM 300.261719 1610555504.7481
MEM 300.339844 1610555504.8532
MEM 299.566406 1610555504.9575
MEM 298.964844 1610555505.0595
MEM 298.972656 1610555505.1642
MEM 297.515625 1610555505.2654
MEM 297.570312 1610555505.3656
MEM 287.621094 1610555505.4698
MEM 287.675781 1610555505.5701
MEM 287.738281 1610555505.6704
MEM 287.808594 1610555505.7732
MEM 287.878906 1610555505.8734
MEM 287.953125 1610555505.9752
MEM 288.027344 1610555506.0788
MEM 288.097656 1610555506.1790
MEM 288.167969 1610555506.2793
MEM 288.535156 1610555506.3811
MEM 289.289062 1610555506.4850
MEM 288.949219 1610555506.5890
MEM 289.015625 1610555506.6923
MEM 289.105469 1610555506.7940
MEM 289.179688 1610555506.8962
MEM 289.253906 1610555506.9981
MEM 289.328125 1610555507.0995
MEM 289.402344 1610555507.2011
MEM 289.476562 1610555507.3046
MEM 289.554688 1610555507.4067
MEM 289.628906 1610555507.5090
MEM 289.722656 1610555507.6142
MEM 289.003906 1610555507.7164
MEM 289.078125 1610555507.8188
MEM 289.148438 1610555507.9191
MEM 289.261719 1610555508.0200
MEM 288.714844 1610555508.1204
MEM 288.785156 1610555508.2247
MEM 288.859375 1610555508.3269
MEM 288.929688 1610555508.4273
MEM 289.097656 1610555508.5275
MEM 289.171875 1610555508.6299
MEM 289.246094 1610555508.7331
MEM 289.320312 1610555508.8362
MEM 289.398438 1610555508.9411
MEM 289.472656 1610555509.0428
MEM 289.550781 1610555509.1477
MEM 289.632812 1610555509.2492
MEM 289.710938 1610555509.3544
MEM 289.082031 1610555509.4591
MEM 289.152344 1610555509.5642
MEM 289.230469 1610555509.6694
MEM 289.304688 1610555509.7725
MEM 289.378906 1610555509.8743
MEM 289.378906 1610555509.9789
MEM 289.183594 1610555510.0840
MEM 289.261719 1610555510.1881
MEM 289.335938 1610555510.2885
MEM 289.414062 1610555510.3930
MEM 289.496094 1610555510.4982
MEM 289.800781 1610555510.6034
MEM 289.878906 1610555510.7074
